#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:Subgenomes_4Fold_Strict" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Subgenomes_4Fold_Strict" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Subgenomes_4Fold_Strict" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Subgenomes_4Fold_Strict" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Subgenomes_4Fold_Strict" name="distribution" x="@birthRate.t:Subgenomes_4Fold_Strict">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:Subgenomes_4Fold_Strict" name="distribution">
#            <parameter id="clockRate.c:Subgenomes_4Fold_Strict" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Subgenomes_4Fold_Strict" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Subgenomes_4Fold_Strict" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Subgenomes_4Fold_Strict" name="distribution">
#            <parameter id="gammaShape.s:Subgenomes_4Fold_Strict" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="RateACPrior.s:Subgenomes_4Fold_Strict" name="distribution">
#            <parameter id="rateAC.s:Subgenomes_4Fold_Strict" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:Subgenomes_4Fold_Strict" name="distribution">
#            <parameter id="rateAG.s:Subgenomes_4Fold_Strict" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:Subgenomes_4Fold_Strict" name="distribution">
#            <parameter id="rateAT.s:Subgenomes_4Fold_Strict" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:Subgenomes_4Fold_Strict" name="distribution">
#            <parameter id="rateCG.s:Subgenomes_4Fold_Strict" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:Subgenomes_4Fold_Strict" name="distribution">
#            <parameter id="rateGT.s:Subgenomes_4Fold_Strict" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Crown.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:Subgenomes_4Fold_Strict">
#            <taxonset id="Crown" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Batocarpus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART001A" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART001B" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART027A" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART027B" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART058A" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART058B" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART060A" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART060B" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART062A" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART062B" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART063A" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART063B" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART067A" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART067B" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART068A" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HART068B" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Morus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="N9750A" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="N9750B" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.13" name="mean" spec="beast.core.parameter.RealParameter">83.8</parameter>
#                <parameter estimate="false" id="RealParameter.14" name="sigma" spec="beast.core.parameter.RealParameter">4.54</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Subgenomes_4Fold_Strict" id="treeLikelihood.Subgenomes_4Fold_Strict" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Subgenomes_4Fold_Strict">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Subgenomes_4Fold_Strict" shape="@gammaShape.s:Subgenomes_4Fold_Strict" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Subgenomes_4Fold_Strict" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Subgenomes_4Fold_Strict" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:Subgenomes_4Fold_Strict" rateAC="@rateAC.s:Subgenomes_4Fold_Strict" rateAG="@rateAG.s:Subgenomes_4Fold_Strict" rateAT="@rateAT.s:Subgenomes_4Fold_Strict" rateCG="@rateCG.s:Subgenomes_4Fold_Strict" rateGT="@rateGT.s:Subgenomes_4Fold_Strict" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:Subgenomes_4Fold_Strict" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:Subgenomes_4Fold_Strict" id="estimatedFreqs.s:Subgenomes_4Fold_Strict" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Subgenomes_4Fold_Strict" id="StrictClock.c:Subgenomes_4Fold_Strict" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Subgenomes_4Fold_Strict	TreeHeight	YuleModel	birthRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT	gammaShape	logP(mrca(Crown))	mrca.age(Crown)	clockRate
0	-2276969.4326089937	-2276778.3565825457	-191.07602644805655	-2276778.3565825457	1.373566290355205	-4.6001771365670105	1.0481724015353493	0.25	0.25	0.25	0.25	1.0	1.0	1.0	1.0	1.0	1.0	-169.57114967395438	0.7938789155035844	1.0
5000	-1156009.7286145517	-1155904.572920656	-105.15569389571581	-1155904.572920656	86.0933053601917	-86.36742587201248	0.029849362579345253	0.25526812846375424	0.25	0.24473187153624576	0.25	0.5154557548709786	3.4204949968525837	0.7369193265305388	1.0	0.7234046503206435	0.3676192972321776	-2.556229188060405	86.06421450396711	0.001754222632462516
10000	-1142019.756789356	-1141920.30032139	-99.45646796606886	-1141920.30032139	78.69563325952605	-83.73781969334512	0.03748332530400514	0.25526812846375424	0.25994532350125005	0.2248139619969641	0.2599725860380316	0.2021388357648674	1.7281857721117377	0.2969220063841851	0.5322026221428653	0.4993075916991486	0.3676192972321776	-3.0685771103378174	78.67678926945209	0.0019272434695216556
15000	-1141567.343224587	-1141466.0692738234	-101.2739507635565	-1141466.0692738234	87.2358354137796	-85.75243177332622	0.04279886876181726	0.25550496861052635	0.25970848335447794	0.2248139619969641	0.2599725860380316	0.2514699736532362	1.7281857721117377	0.2969220063841851	0.5022012792599468	0.4993075916991486	0.3676192972321776	-2.7171865902923895	87.22955485503068	0.0017179766102154205
20000	-1138856.4796052955	-1138757.5083921272	-98.97121316814643	-1138757.5083921272	83.77446292549793	-84.79577089438672	0.04285279909398714	0.25550496861052635	0.25970848335447794	0.21803830350147302	0.2667482445335227	0.2514699736532362	1.3534110062353186	0.2969220063841851	0.35772749390840686	0.3042170898995818	0.3847312468562744	-2.431889720136285	83.76843156884765	0.0017843371585248744
25000	-1138248.7134850663	-1138150.0285812386	-98.68490382764726	-1138150.0285812386	82.45959936120346	-84.51970497321624	0.046089793554829325	0.25970431548305434	0.25550913648194995	0.2130799395767784	0.2717066084582173	0.2514699736532362	1.2819763522250498	0.2969220063841851	0.35772749390840686	0.3042170898995818	0.3847312468562744	-2.4767319400134693	82.44002339568411	0.0018018204020085497
30000	-1138042.0103146145	-1137943.4128449776	-98.59746963699357	-1137943.4128449776	77.61497541514927	-83.66197340015809	0.0332499970957274	0.25970431548305434	0.2523907728703508	0.21619830318837757	0.2717066084582173	0.2514699736532362	1.2819763522250498	0.2584953123994662	0.35772749390840686	0.30872741617619165	0.3847312468562744	-3.3681019796677245	77.58753979626735	0.0019312666342415714
35000	-1137316.2484265561	-1137216.3437661263	-99.90466042987858	-1137216.3437661263	86.3713324878715	-85.85006340301406	0.04950324437481258	0.25970431548305434	0.24595842962053102	0.21619830318837757	0.27813895170803704	0.2179407922581898	1.2819763522250498	0.2584953123994662	0.3713025963762286	0.30872741617619165	0.3847312468562744	-2.5897597769635694	86.35125566975321	0.0017386142526881335
40000	-1136288.2922584857	-1136189.3374830561	-98.95477542966034	-1136189.3374830561	80.97950426232744	-84.79967479988518	0.055006014512095226	0.2535270200188348	0.24093415959697023	0.21619830318837757	0.2893405171958173	0.2340529342373119	1.2819763522250498	0.2584953123994662	0.3799941785802201	0.30033771610201454	0.3847312468562744	-2.6250562657062457	80.97795469434223	0.0018528660204553875
45000	-1134645.1945407367	-1134546.907608993	-98.28693174391196	-1134546.907608993	79.79548233314564	-83.60177929643578	0.04366102928300125	0.2287028713196213	0.24093415959697023	0.21075599014179175	0.31960697894161666	0.27724249543478624	1.4868404504679664	0.2458626804696974	0.40637979808326913	0.30033771610201454	0.3847312468562744	-2.821278232254686	79.7934008088399	0.0018736963813299307
50000	-1134551.9075740692	-1134449.7781325465	-102.12944152272394	-1134449.7781325465	91.63902374612336	-86.37291660265767	0.03619210694262957	0.2210227386516498	0.24093415959697023	0.21075599014179175	0.3272871116095882	0.28288427905554175	1.4922150422462714	0.24988020497888783	0.40637979808326913	0.2809417778284994	0.3847312468562744	-3.9188137893637878	91.62922504826784	0.0016253197867993686
55000	-1134545.7953243232	-1134447.1330270625	-98.66229726067627	-1134447.1330270625	80.94163583434302	-84.22163008037863	0.03358064829631748	0.2210227386516498	0.24093415959697023	0.21075599014179175	0.3272871116095882	0.27522441032613826	1.4922150422462714	0.24988020497888783	0.40637979808326913	0.2807458800201072	0.3847312468562744	-2.630482830989564	80.93859473454522	0.0018477256236180098
60000	-1134099.6325624022	-1133998.234492331	-101.39807007110409	-1133998.234492331	88.64917048284381	-86.58616407622404	0.050579419809507996	0.2302790489848056	0.23581445163758957	0.20149967980863595	0.33240681956896884	0.27522441032613826	1.4922150422462714	0.24988020497888783	0.40637979808326913	0.2807458800201072	0.3847312468562744	-3.001721645571975	88.6467816120046	0.0016784331921955204
65000	-1134099.6099063565	-1134001.3289442079	-98.28096214875333	-1134001.3289442079	80.4382320628761	-83.75230755319004	0.03893478877778344	0.2302790489848056	0.23581445163758957	0.20149967980863595	0.33240681956896884	0.27522441032613826	1.4922150422462714	0.24988020497888783	0.40637979808326913	0.2807458800201072	0.3968288173095937	-2.7063726758018944	80.43606445605151	0.001838867391253639
70000	-1134075.399191497	-1133975.0567328373	-100.34245865954199	-1133975.0567328373	84.4483889095404	-86.03311513267255	0.02677680021010054	0.2302790489848056	0.23581445163758957	0.20149967980863595	0.33240681956896884	0.27522441032613826	1.4922150422462714	0.24988020497888783	0.42541130644679065	0.2807458800201072	0.3968288173095937	-2.4416785758181496	84.43602242208124	0.0017679882419237782
75000	-1134030.1521979754	-1133930.7778309898	-99.37436698554333	-1133930.7778309898	81.43823123777891	-84.90913681092576	0.05383101417851658	0.22406734642791618	0.23466766384682755	0.20149967980863595	0.3397653099166203	0.27522441032613826	1.4922150422462714	0.24988020497888783	0.43788380890877626	0.2807458800201072	0.3968288173095937	-2.5688657112977475	81.42353513708015	0.0018226493460994225
80000	-1133948.482451385	-1133847.969934961	-100.51251642387162	-1133847.969934961	84.33114494793666	-86.1017948951327	0.02653584310306403	0.2265686229728286	0.2306478923398231	0.20149967980863595	0.34128380487871235	0.2883554107638437	1.5098827845046523	0.24988020497888783	0.43788380890877626	0.28598703126117647	0.3968288173095937	-2.4386062315063137	84.32713627967955	0.0017520970172137714
85000	-1133859.4781475249	-1133758.7045452946	-100.773602230201	-1133758.7045452946	86.47935112758465	-86.16229843798034	0.027835415757193612	0.2265686229728286	0.2306478923398231	0.19410908897878076	0.3486743957085675	0.2883554107638437	1.512408113214458	0.24988020497888783	0.4495067395959286	0.28598703126117647	0.4036005083161097	-2.604653279255639	86.4688692954385	0.0016940082560372713
90000	-1133840.8121511226	-1133740.7517621065	-100.06038901616563	-1133740.7517621065	85.48224553747063	-85.49918386884019	0.04811046501539467	0.2265686229728286	0.2306478923398231	0.19410908897878076	0.3486743957085675	0.2883554107638437	1.5482798225928271	0.24887036264369322	0.4663024567101201	0.28598703126117647	0.40125544211949704	-2.500255806145596	85.47906682494309	0.0017212261802187947
95000	-1133807.086756368	-1133708.6916205515	-98.39513581651798	-1133708.6916205515	79.37604962461938	-83.51027671133434	0.03955565624979329	0.2280754095701697	0.229141105742482	0.19410908897878076	0.3486743957085675	0.28187398777816314	1.5482798225928271	0.23783694327899774	0.4573070664221908	0.2868862754311243	0.40125544211949704	-2.906670278030243	79.37586500431783	0.001871134443327282
100000	-1133812.2865550371	-1133711.6257168902	-100.66083814695091	-1133711.6257168902	81.27445889894595	-86.06978260568583	0.024876430697904458	0.2280754095701697	0.229141105742482	0.19410908897878076	0.3486743957085675	0.28187398777816314	1.5482798225928271	0.24268735720445575	0.4597056420306538	0.2868862754311243	0.40125544211949704	-2.587992828941668	81.26305966945387	0.0018053595488540257
105000	-1133803.0774565197	-1133701.0184752252	-102.05898129450549	-1133701.0184752252	88.92804741754479	-86.98078172213181	0.02565431955706943	0.2343806428963895	0.2228358724162622	0.19410908897878076	0.3486743957085675	0.28670531995413695	1.5482798225928271	0.24024591680262167	0.4597056420306538	0.2868862754311243	0.40125544211949704	-3.0683582206805	88.92233002231208	0.001655347038905903
110000	-1133800.5280720256	-1133701.8888301977	-98.63924182785128	-1133701.8888301977	82.13242743995792	-84.14122547294424	0.042179482338976455	0.2343806428963895	0.2228358724162622	0.19410908897878076	0.3486743957085675	0.28670531995413695	1.5257249095497172	0.24024591680262167	0.4597056420306538	0.2868862754311243	0.4047487676336483	-2.4997505547348835	82.12714695126249	0.001797749057310275
